ID,Title,Image,Calories,Fat,Protein,Carbs,Ingredients,RecipeSteps
JOR_1228,Herby lamb kebabs ,"https://img.jamieoliver.com/jamieoliver/recipe-database/7GKYccMjqW2BLUojBtylJK.jpg?tr=w-800,h-1066",472,30.8,35.3,13.8,"["" long woody sprigs of fresh rosemary or use wooden skewers"", ""quality lean lamb "", ""such as cannon"", ""loin"", ""leg"", "" large red onions"", ""ripe cherry tomatoes"", "" a bunch of fresh mint"", ""fat free natural yoghurt"", "" lemon"", ""extra virgin olive oil"", ""MARINADE"", "" large handful of wild garlic leaves or  cloves of garlic"", "" big pinches of fennel seeds"", "" lemon"", ""olive oil""]","For the marinade, tear the wild garlic or peel the garlic cloves, then use a pestle and mortar to smash it up with the fennel seeds and some sea salt and black pepper. Mix with the lemon zest and about 80ml of olive oil, or until you get a good consistency to coat the lamb. If using rosemary skewers, remove the leaves, apart from 2cm at the top, then sharpen the opposite ends so you can pierce the meat. Otherwise, soak the wooden skewers in warm water for at least 20 minutes before using. Cut the lamb into 5cm pieces, peel and slice each onion into 6 wedges, then place in a large baking tray. Add the cherry tomatoes and mix with the marinade. Thread, alternating ingredients, onto the skewers, then refrigerate until ready to cook. Pick and finely chop the mint leaves and mix with the yoghurt, a pinch of salt and pepper, a squeeze of lemon juice and a splash of extra virgin olive oil. Preheat the barbecue, grill or griddle pan. Grill the kebabs, turning occasionally, for about 7 minutes, or until evenly cooked and crisp and golden on all sides. Serve with a drizzle of extra virgin olive oil, a squeeze of lemon juice and the minty yoghurt."
JOR_1229,Leg of lamb with amazing gravy ,"https://img.jamieoliver.com/jamieoliver/recipe-database/46260610.jpg?tr=w-800,h-1066",535,26.6,34.8,35.7,"["" leg of lamb"", "" red onions"", "" bulbs of garlic"", ""HERBY BUTTER"", ""unsalted butter at room temperature"", "" a bunch of fresh thyme"", "" a bunch of fresh rosemary"", ""GRAVY"", "" tablespoons plain flour"", ""port"", "" litre hot organic chicken stock"", ""CELERIAC MASH"", "" celeriac"", ""potatoes"", ""extra virgin olive oil"", "" whole nutmeg "", ""for grating"", ""MINT SAUCE"", "" big bunch of fresh mint"", "" tablespoons red wine vinegar"", "" tablespoon soft brown sugar""]","Preheat the oven to 220°C/425°C/gas 7. Using a sharp knife or a clean Stanley knife, score the lamb all over, Â½cm apart and 3mm deep - this gives it the most amazing, gnarly, crispy surface and a blushing centre. Make the herby butter by putting the butter into a blender, pick in the thyme and rosemary, season well, then whiz to combine. Pop it into a bowl and set aside. Halve the unpeeled onions, separate and bash the unpeeled garlic cloves, then arrange in a large roasting tray. Spread the herby butter all over the lamb, then pop the meat on top of the veg. Roast in the oven for 10 minutes for every 450g, plus 20 minutes at the end, for blushing meat. Meanwhile, peel and chop the celeriac into 3cm chunks, and peel and chop the potatoes into 2cm chunks. Cook the celeriac and potatoes in a pan of boiling salted water for 15 to 20 minutes, or until soft. Drain, allow to steam dry, then mash with a good lug of extra virgin olive oil (or butter if you prefer), and season well with a little grated nutmeg and some sea salt and black pepper. When the lamb is cooked, allow it to rest for at least 10 minutes, while you make the gravy. Set aside half a red onion to make the mint sauce, then squash the rest of the onions into the tray. Stir in the flour, a lug of port and the stock, then place over a high heat to allow the gravy to reduce, stirring continuously. Pass through a sieve and keep hot until needed. Pick and finely chop the mint. Pop the reserved onion half out of its skin and finely chopping it with the mint, then mix them together in a bowl with the vinegar and sugar. Take everything to the table, and dig in!"
JOR_1230,Lamb boti kabab ,"https://img.jamieoliver.com/jamieoliver/recipe-database/46260648.jpg?tr=w-800,h-1066",288,23.9,17.4,3.4,"[""boneless lamb leg"", ""unsalted butter"", ""MARINADE"", "" cloves of garlic"", ""cm piece of ginger"", "" a lime"", ""Greek yoghurt"", ""sunflower oil"", ""papaya paste see tip"", ""deggi mirch see tip"", "" teaspoon garam masala"", "" teaspoon red chilli powder"", "" pinch of cumin seeds"", "" pinch of ground cumin""]","Trim the lamb of fat, then cut into 2.5cm cubes. Prick all over with a fork, then squeeze out any moisture and pat it dry with paper towels. Peel and finely grate the garlic and ginger, then mix with 1 tablespoon of lime juice, 1 teaspoon of sea salt and the remaining marinade ingredients. Submerge the lamb chunks in the marinade, ensuring they are covered, then pop in the fridge for at least 8 hours. When you're ready to cook, preheat the grill to high. Thread the meat onto skewers, keeping them 2.5cm apart. Grill the kebabs for 5 minutes, then turn and cook them for another 2 minutes. Melt the butter, then use it to baste the kebabs and grill for a final 5 minutes. Serve straight away. Delicious with a kachumber salad, coriander leaves and lime wedges on the side."
JOR_1231,Parsi Salli Boti ,"https://img.jamieoliver.com/jamieoliver/recipe-database/5OVs8S6YaCR93N6bAd5v_I.jpg?tr=w-800,h-1066",334,18.7,21.7,21.9,"[""cm piece of ginger"", "" cloves of garlic"", ""ripe tomatoes"", "" tablespoon tomato purée"", "" small onions"", "" tablespoons vegetable oil"", "" green cardamom pods"", "" cloves"", "" teaspoon kashmiri chilli powder or mild paprika"", "" teaspoon turmeric powder"", ""lamb leg on the bone "", ""cut into cm pieces ask your butcher to do this"", "" small green chilli"", "" dried apricots"", "" tablespoons jaggery or caster sugar"", "" tablespoon malt vinegar"", "" teaspoon cumin seeds"", "" teaspoon garam masala powder"", "" lime"", ""RED ONION SALAD"", "" medium red onion"", "" a lime""]","Peel and roughly chop the ginger and garlic, then combine in a blender with 2 tablespoons of water. Blitz to a smooth paste and set aside. Roughly chop the tomatoes and blitz in the same blender with the tomato purée until you have a fine paste. Set aside. Peel and thinly slice the onions. Heat the vegetable oil in a large heavy-based pan over a medium heat. Add the green cardamom and cloves, letting them sizzle for a few seconds, then stir in the onions and fry for 14 to 15 minutes, or until dark brown in colour, stirring often. Mix in the ginger and garlic paste and fry for 1 minute, stirring well. Add a splash of water to loosen the mixture and scrape off the delicious bits from the bottom of the pan. Add the kashmiri chilli and turmeric powder and fry for 1 to 2 minutes, followed by the tomato mix. Stir well to combine and cook for 3 to 4 minutes. Add the lamb and cook for another 5 minutes, ensuring the meat gets coated in the masala. Slice the chilli lengthways, then stir into the pan with 150ml of water. Bring it to the boil and simmer, covered, over a low heat, for 40 minutes, stirring occasionally. Pour in another 150ml of water, pop the lid on and simmer for 40 minutes, or until the meat is tender, and the sauce has thickened into a rich, dark colour, stirring a few times and removing the lid for the final 20 minutes. Make the red onion salad. Peel, finely slice and toss the onion in a bowl, squeeze in the lime juice and season with a pinch of sea salt. Toss to combine and set aside. Finely chop the apricots, then add to a pan with the jaggery or sugar and vinegar. Cook for 1 minute over a medium heat, then turn off the heat. Coarsely grind the cumin, then add to the apricots along with the garam masala powder. Stir well, then add to the curry. Divide the parsi salli boti between serving bowls and serve with the red onion salad, lime wedges for squeezing over, and some basmati rice, if you like."
JOR_1232,Sicilian meatballs al forno ,"https://img.jamieoliver.com/jamieoliver/recipe-database/46260602.jpg?tr=w-800,h-1066",841,33.3,41.5,89.7,"[""raisins"", "" tablespoons balsamic vinegar"", ""lamb neck fillet and or offcuts"", ""sun dried tomatoes"", "" a bunch of fresh flat leaf parsley"", ""fresh breadcrumbs"", ""pine nuts"", "" lemon"", "" teaspoon dried oregano"", ""Parmesan cheese"", ""olive oil"", ""buffalo mzarella"", ""dried spaghetti"", ""extra virgin olive oil"", ""ARRABBIATA SAUCE"", "" small red onion"", "" cloves of garlic"", "" quality anchovy fillets"", "" fresh red chilli"", "" small dried chilli"", ""tins of quality plum tomatoes"", "" pinch of ground cinnamon"", ""red wine vinegar"", "" teaspoon sugar "", ""optional"", "" a bunch of fresh basil""]","Preheat the oven to 200°C/400°F/gas 6. Soak the raisins in the balsamic vinegar for 5 minutes. Mince the lamb in a food processor, then place into a large bowl. Roughly chop and add the sun-dried tomatoes, then pick, finely chop and add most of the parsley leaves. Add the breadcrumbs, pine nuts, lemon zest, soaked raisins and their juice, and oregano. Finely grate in half the Parmesan. Season, then mix together well. With wet hands, roll and pat the mixture into 24 meatballs (the size of golf balls). Heat a splash of olive oil in a pan over a high heat, then fry the meatballs for about 5 minutes, or until browned on all sides. Set aside. For the arrabbiata sauce, peel and finely chop the onion and garlic. Chop the anchovies, then deseed and finely chop the fresh chilli. Heat a good lug of olive oil in a pan on a medium heat. Add the onion, garlic, anchovies and chopped chilli. Crumble in the dried chilli, and gently fry for a few minutes, until soft. Add the plum tomatoes and cinnamon, breaking up the tomatoes with a spoon, then simmer for about 20 minutes, or until reduced, stirring every so often. Pour in a splash of red wine vinegar, season well, add the sugar if you think it tastes too sharp, and tear in most of the basil leaves. Spoon the sauce into an ovenproof dish (25cm x 30cm), then dot the meatballs on top. Tear over the mozzarella, sprinkle over the remaining basil leaves and finely grate the rest of the Parmesan on top. Bake in the oven for 15 to 20 minutes, or until golden and bubbling. Meanwhile, cook the spaghetti according to the packet instructions, then drain and toss with some extra virgin olive oil and the rest of the parsley. Serve the meatballs with the pasta - perfect with a nice crisp salad."
JOR_1233,Butterflied leg of lamb ,"https://img.jamieoliver.com/jamieoliver/recipe-database/6ha0DfVS4RLAJFWCPV7G4U.jpg?tr=w-800,h-1066",323,20.9,28.3,4.7,"[""leg of lamb"", "" dried ancho chillies see tip"", "" teaspoon black peppercorns"", "" teaspoon pink peppercorns"", "" teaspoons fennel seeds"", "" teaspoon coriander seeds"", "" lemon"", "" teaspoon sweet smoked paprika"", "" tablespoons olive oil"", "" tablespoons red wine vinegar"", "" bunch of fresh oregano"", "" cloves of garlic"", "" fresh red chillies"", ""SALAD"", "" chicory"", "" large handful of watercress"", "" pomegranate"", ""HARISSA YOGHURT DRESSING"", ""  teaspoons harissa"", ""fat free Greek yoghurt""]","If you can, prepare your lamb the day before you want to cook it. Using a sharp knife, carefully cut down the lamb leg to expose the bone. Keeping your knife as close to the bone as possible, cut along one edge to completely reveal it. Cut right around the bone, then remove it. Lay the lamb flat on a chopping board, skin-side down. With your knife, make an incision halfway into the flesh on each side, where the meat is thicker, then open it out like a book. You should now have a flat piece of lamb of more or less even thickness. Soak your dried chillies in a bowl of hot water for 10 minutes. Meanwhile, in a small frying pan over a medium heat, dry-toast the black and pink peppercorns, fennel and coriander seeds for 30 seconds, until they begin to pop and smell delicious. Remove the softened chillies from the soaking water and transfer to a spice grinder or small food processor. Add the toasted spices and a splash of the soaking water, then blitz to a fine paste. In a large bowl, mix the spice paste with the lemon zest, paprika, oil, vinegar and a pinch of sea salt. Pick in the oregano leaves, peel and crush in the garlic, then finely slice and stir through the chilli until combined. Add the butterflied lamb to the bowl and rub the marinade all over the meat. Cover and refrigerate for at least 4 to 6 hours, but ideally overnight. Remove from the fridge at least 30 minutes before you're ready to cook, so the lamb comes up to room temperature. Fire up your barbecue, then once hot, cook the meat for 40 to 45 minutes, or until medium-rare, turning it every 10 minutes or so. Transfer the lamb to a board and allow to rest for 15 minutes while you make your salad. Click off and combine the chicory leaves with the watercress and pomegranate seeds in a serving bowl. In a small bowl, stir the harissa through the yoghurt and season to taste. Slice the lamb on the board and halve the zested lemon. Serve the lamb on the board with the salad, yoghurt dressing and lemon halves on the side."
JOR_1234,Beautiful Lamb Shanks ,"https://img.jamieoliver.com/jamieoliver/recipe-database/46257968.jpg?tr=w-800,h-1066",702,36.8,54.3,39.4,"[""  smoked ancho chillies"", "" large handful of raisins"", ""unsweetened apple juice"", "" lamb shanks"", ""olive oil"", "" red onions"", "" cloves of garlic"", ""  fresh red chillies"", "" heaped teaspoon smoked paprika"", "" fresh bay leaves"", ""  sprigs of fresh rosemary"", ""tin of quality plum tomatoes"", ""organic chicken stock "", ""optional"", ""red wine vinegar""]","Preheat your oven to full whack. Put the dried chillies, raisins and apple juice in a bowl, then set aside. Put the lamb shanks in a roasting tray, then rub all over with oil, sea salt and black pepper. Bang them in the oven for 20 minutes. As they're browning, peel and finely chop the onions, peel and finely slice the garlic, then halve and deseed the chillies. Get a casserole pan that will fit the shanks quite snugly â€” about 24cm in diameter and 10cm deep. Put it on a medium heat and add a lug of olive oil, the onions, garlic, fresh chilli, smoked paprika, bay leaves and rosemary. Leave to sweat for about 10 minutes. Once the onions have softened, put the rehydrated chillies and raisins into a food processor or liquidiser, along with any leftover apple juice, then blitz (feel free to sneak in a swig of red wine or bourbon here!) until you've got a paste. Stir this into your onions. Take your shanks out of the oven and turn the temperature down to 140°C/275°F/gas 1. Add the shanks to the casserole pan along with your tinned tomatoes and stock (if using) or equal amounts of water. Stir everything together, cover and put in the oven to stew for 2 hours 30 minutes to 3 hours, or until the meat is falling off the bone and the sauce is thick, topping up with water or stock as you go. Take it out of the oven, have a taste and season with salt and pepper and a dash of vinegar. Serve with steamed greens, mash, flatbreads, or whatever you fancy."
JOR_1235,Haggis Croquettes ,"https://img.jamieoliver.com/jamieoliver/recipe-database/97cY7TzWarIAJTkSUpdNbR.jpg?tr=w-800,h-1066",567,45.8,11.3,26.5,"[""potatoes"", ""cheese "", ""such as Cheddar"", ""  tablespoons plain flour "", ""plus extra for dusting"", "" large free range eggs"", ""cooked quality haggis"", ""vegetable oil "", ""for deep frying"", ""Tomato chutney""]","Peel and halve the potatoes, then cook in boiling salted water for 25 to 30 minutes, or until tender. Coarsely grate the cheese. Once cooked, drain the potatoes and mash through a ricer. While hot, add the cheese, flour, eggs, haggis and plenty of sea salt and black pepper. Mix well, then leave to cool. Dust a baking tray with flour. Working with walnut-sized pieces, roll the mixture into finger-shaped croquettes, then place on the tray - you should get about 45. When you're ready to cook, heat the oil in a frying pan, add the croquettes (work in batches) and cook for 1 to 2 minutes, or until golden brown. Remove to kitchen paper to drain, then serve hot with tomato chutney."
JOR_1236,Spiced lamb flatbreads recipe ,"https://img.jamieoliver.com/jamieoliver/recipe-database/9eHyIhN348lBx92rMXdjkL.jpg?tr=w-800,h-1066",416,22.9,26.7,28.2,"[""lamb shoulder "", ""bone in"", "" teaspoon cumin seeds"", "" teaspoons coriander seeds"", "" teaspoon fennel seeds"", "" pinch of saffron"", ""white pepper"", "" a bunch of fresh thyme "", """", "" sprig of fresh rosemary"", "" orange"", ""unsalted butter "", ""at room temperature"", ""large ripe tomatoes "", ""on the vine"", "" bulb of garlic"", ""olive oil"", ""plain wholemeal flour "", ""plus extra for dusting"", "" cos lettuce"", "" pomegranate"", "" tablespoons rose harissa"", "" a bunch of fresh mint "", """", ""Greek yoghurt"", "" tablespoon red wine vinegar"", ""CABBAGE PICKLE"", "" a medium red cabbage"", "" a bunch of fresh flat leaf parsley "", """", "" tablespoons red wine vinegar"", "" pinch of ground cloves""]","Preheat the oven to full whack (240°C/475°F/gas 9). Using a sharp knife, score a criss-cross pattern into any fat on the lamb shoulder. Pound the cumin, coriander and fennel seeds, the saffron and a good pinch of sea salt and white pepper in a pestle and mortar. Strip in the rosemary leaves and 2 thyme sprigs, finely grate in the orange zest, then muddle in the softened butter until combined. Rub all over the lamb, then tightly wrap in a layer of damp greaseproof paper and tin foil. Put into a roasting tray and place on the top shelf of the oven. Immediately reduce the temperature to 130°C/250°F/gas Â½, and cook for 7 hours, or until falling off the bone. Halve the tomatoes and place in a large roasting tray with the bulb of garlic. Strip in the remaining thyme leaves, drizzle with oil and season with salt and black pepper. Place in the oven, underneath the lamb, for the last 4 hours, so the tomatoes are super-soft and caramelized. To make the pickle, finely slice the cabbage, then roughly chop the top leafy half of the parsley. Place in a large bowl and mix well with the vinegar and cloves. For the flatbreads, mix the flour, a good pinch of salt and 120ml of cold water into a dough. Knead on a clean flour-dusted surface for 2 minutes, then divide into 8 balls. Roll each into a thin round. In batches, cook the flatbreads in a large non-stick frying pan for 1 minute on each side, or until cooked but not coloured. Keep warm, wrapped in foil as you go. Shred the lettuce, then halve the pomegranate and, holding one half cut side down in your fingers, gently bash it with the back of a wooden spoon so all the seeds tumble out, and repeat. Decant the harissa into a bowl and season to perfection. Pick the mint leaves, pound in a pestle and mortar, then mix with the yoghurt and vinegar. Once ready, remove the tomatoes from the oven, squeeze the soft garlic out of their skins and mix. Using two forks, shred the lamb, removing and discarding the bones and any wobbly bits. Serve everything in the middle of the table and let everyone build their own delicious flatbread."
JOR_1237,Simple haggis recipe ,"https://img.jamieoliver.com/jamieoliver/recipe-database/oldImages/large/1419_1_1436800872.jpg?tr=w-800,h-1066",527,38.3,13,31.4,"[""quality haggis"", ""NEEPS & TATTIES"", ""potatoes"", ""turnips or swedes"", ""unsalted butter"", "" spring onions"", ""double cream""]","Peel and quarter the potatoes and turnips or swedes. Place the haggis in a large pan of boiling water and cook according to the packet instructions. Cook the turnips or swedes and the potatoes in separate pans of boiling salted water for 20 to 25 minutes, or until tender. Drain the veg separately. Return the turnips or swedes to the pan, add half the butter and mash, keeping chunky. Season to taste. Cover to keep warm. Trim and roughly chop the spring onions. Melt the remaining butter in the potato pan, add the spring onions and cook for 1 to 2 minutes, or until softened. Return the potatoes to the pan and mash with the cream until quite smooth, seasoning to taste. Cover to keep warm. Remove the cooked haggis, cut open and place a portion onto each warmed plate. Divide up the turnips or swedes and potatoes (neeps & tatties) and serve."
JOR_1238,Traditional Welsh cawl recipe ,"https://img.jamieoliver.com/jamieoliver/recipe-database/83619446.jpg?tr=w-800,h-1066",379,18.6,28.1,26.1,"["" onion"", ""lamb neck "", ""bone in"", ""cut into cm chunks ask your butcher"", ""swede"", "" carrots"", "" parsnips"", ""g Maris Piper potatoes"", "" large leeks"", ""mature Caerphilly cheese "", ""to serve""]","Pour 2 litres of water into a large pan with 2 teaspoons of sea salt, then bring to the boil over a high heat. Peel and add the whole onion, along with the lamb. Bring back to the boil, skimming away any scum from the surface. Simmer on a medium heat for 10 to 15 minutes, or until the lamb is cooked through. Using a slotted spoon, remove the lamb to a plate and leave until cool enough to handle. While it's cooling, peel the swede, chop into 1cm chunks, and add to the pan to get a headstart. Peel the carrots and parsnips, slice at a slight angle 1cm thick, and drop them into the pan. Now peel the potatoes and cut into 4cm chunks. Strip all the lamb meat from the bone, and return the meat to the pan with the potatoes. Bring back to the boil, then simmer it all for 15 to 20 minutes, or until almost tender, while you wash the leeks and cut them into 1cm-thick slices. Now you can eat this straight away if you want to - simply stir the leeks into the pan, bring to the boil again, then simmer for 10 minutes with the lid on, or until tender. Taste and season to perfection. For even tastier results, let it chill overnight. In which case, simply stir in the raw leeks, cover, and pop into the fridge, where it will keep for up to 3 days. When you're ready to serve, gently simmer the cawl until warm through, then season. Either way, ladle into serving bowls and serve with lots of black pepper, a wedge of mature Caerphilly cheese and a slice of good bread and butter for dunking."
JOR_1239,Quick lamb kebabs ,"https://img.jamieoliver.com/jamieoliver/recipe-database/oldImages/large/1352_1_1438877970.jpg?tr=w-800,h-1066",202,15.7,18.5,3.5,"["" cloves of garlic"", "" teaspoon dried oregano"", ""olive oil"", "" lamb steaks g in total"", "" red peppers"", "" fresh bay leaves"", "" lemons"", ""a few sprigs of fresh flat leaf parsley""]","Fire up your wood-fired oven an hour or so before you're ready to cook (you can easily adapt this recipe for a barbecue or regular oven - use your instincts). When the oven temperature reaches 200°C (check with a thermometer) and the smoke and flames have died down, you can start cooking. Peel and bash the garlic with a generous pinch of sea salt in a pestle and mortar, then add the dried oregano and enough olive oil to loosen the mixture. Cut the lamb into 3cm chunks, then place in a large bowl. Season with black pepper, then add the marinade, and toss to coat. Halve, deseed and cut the peppers into chunks, and cut the lemons into wedges, then thread onto 8 skewers, alternating between lamb, pepper, bay leaves and lemon wedges. Lay the skewers on a baking tray and roast in the hot oven for about 10 to 15 minutes, or until charred, sticky and cooked through, turning occasionally. Keep an eye on them - rotate the tray so that all the kebabs get a turn of being close to the fire and pull them back a little if the bread starts to burn. Pick and roughly chop the parsley leaves, then scatter over the kebabs. Delicious served up with flatbreads, a dollop of Greek yoghurt and some sliced cucumber."
JOR_1240,Classic Shepherd's pie recipe ,"https://img.jamieoliver.com/jamieoliver/recipe-database/oldImages/large/1308_1_1436885637.jpg?tr=w-800,h-1066",508,19.9,21.8,64.2,"[""ROAST LAMB"", "" small shoulder of lamb"", ""bone in k"", ""olive oil"", ""FILLING"", "" red onions"", "" carrots"", "" sticks of celery"", "" medium swede"", ""a few sprigs of fresh rosemary"", "" heaped tablespoon plain flour"", ""TOPPING"", ""SIDES & BOTTOM"", ""Maris Piper potatoes"", "" good knobs of unsalted butter"", ""Cheddar cheese"", "" sprigs of fresh rosemary"", ""fresh breadcrumbs""]","Preheat the oven to 170°C/325°F/gas 3. In a snug-fitting high-sided roasting tray, rub the lamb all over with a little oil and a good pinch of sea salt and black pepper. Add a splash of water to the tray, then roast for 4 hours, or until the meat is tender and will fall away from the bone. Remove from the oven and leave to cool in the tray, then lift the lamb out onto a board, take all the meat and crispy skin off the bone and roughly chop it, reserving the bones. Skim away any fat from the tray and pop it into a clean jam jar. Add a splash of boiling water to the tray and stir around to pick up all the lovely sticky bits from the bottom. Keep it all to one side. For the filling, peel and roughly dice the onions, carrots, celery and swede, then put them into your biggest pan on a medium-high heat with 2 tablespoons of reserved lamb fat. Strip in the rosemary leaves, then fry the veg for 20 minutes, or until lightly caramelised, stirring regularly. Stir in the flour, lamb, bones and tray juices, then pour in 1.5 litres of water. Bring to the boil, then put the lid on and reduce to a gentle simmer for 40 minutes, or until you've got a loose, stew-like consistency, stirring occasionally. To guarantee intense gravy and a tender but dense filling, remove and discard the bones, then place a large coarse sieve over a pan and, in batches, spoon the lamb stew into the sieve. Let the gravy drip through, and after a couple of minutes, when you get a dense pile of meat and veg in the sieve, transfer that to a bowl, leaving the gravy in the pan. Separately freeze half the cool meat and gravy for another day. For the topping, sides and bottom, peel and roughly chop the potatoes and cook in boiling salted water for 12 to 15 minutes, or until tender. Drain and leave to steam dry, then add the butter, grate in half the cheese, season to perfection with salt and pepper, mash well and cool completely. Preheat the oven to 200°C/400°F/gas 6. Use a little reserved lamb fat to grease the inside of a large pie dish (25cm x 30cm), then pick and tear over the rosemary leaves and sprinkle with half the breadcrumbs - they'll stick to the fat and add an incredible crunch. A handful at a time, press the cooled mash into the dish, covering the bottom and sides with a 1cm-thick layer. Spoon in the filling and a couple of spoonfuls of gravy, smooth out, then top with the remaining mash, pat it flat, scuff it up with a fork and pinch it at the edges. Grate over the rest of the cheese, scatter with the remaining breadcrumbs and drizzle lightly with oil. Importantly, bake on the bottom of the oven for 1 hour 10 minutes, or until crisp and golden. Warm your gravy through (reducing if desired), then serve the pie with loads of seasonal greens or peas and lots of condiments."
JOR_1241,Spicy pasties ,"https://img.jamieoliver.com/jamieoliver/recipe-database/oldImages/large/1139_1_1436889219.jpg?tr=w-800,h-1066",547,32.6,13.4,48.3,"["" clove of garlic"", "" thumb sized piece of ginger"", "" fresh red chilli"", "" tsp olive oil"", "" tsp mustard seeds"", "" tsp fenugreek seeds"", "" curry leaves"", ""higher welfare mutton"", ""chicken or goat"", "" small onion"", ""g tin of chickpeas"", "" ripe tomatoes"", "" head of cauliflower"", ""PASTRY"", ""plain flour "", ""plus extra for dusting"", ""unsalted butter "", ""chilled"", "" egg "", ""beaten"", ""for brushing over the pastry"", ""SALAD"", "" handful of baby carrots"", "" soft round lettuce"", "" small bunch of fresh mint"", ""plain yoghurt"", "" lemon""]","Preheat the oven to 200°C/400°F/gas 6. Peel and finely chop the garlic and ginger, then finely chop the chilli. Drizzle the oil into a small frying pan, then add the garlic, chilli and ginger, and fry for about 1 minute, until softening, but not coloured. Add the mustard seeds, fenugreek seeds and curry leaves, and fry for a further 1 to 2 minutes, until the mustard seeds start to pop. Set aside to cool. Cut the meat and onion into 1cm cubes and drain the chickpeas. Finely chop the tomatoes and break the cauliflower into very small florets. Put all the filling ingredients in a large bowl, mix in the cooled spices and a dash of oil, then set aside. For the pastry, sift the flour into a bowl, add a pinch of salt, then rub in the butter with your fingertips. Pour in 150ml water and mix with your hands, squeezing until the pastry comes together. Add more water if needed, but try not to overwork it. Divide the pastry into 8 equal pieces and shape each one into a ball. Dust a clean surface and a rolling pin with flour, then roll out each piece of pastry to the thickness of a pound coin, dusting and turning as you go. Repeat until you have 8 rounds. Place an even amount of filling on one side of each pastry sheet and brush the edges of the pastry with a little beaten egg. Pull the other half of the pastry over, feel where the filling is and use your thumb to press down and seal around the edges. Brush the pasties all over with the beaten egg, place on an oiled baking tray and cook in the hot oven for 30 to 35 minutes, or until golden. Meanwhile, prepare the salad. Scrub the carrots and quarter lengthways. Discard the outer leaves of the lettuce, then cut it into slices. Toss the carrot and lettuce in a bowl. Chop the mint and stir into the yoghurt in another bowl with a pinch of sea salt and black pepper. Squeeze over a little lemon juice. Serve the pasties hot, with the salad and dressing on the side."
JOR_1242,Lamb lagoto ,"https://img.jamieoliver.com/jamieoliver/recipe-database/oldImages/large/1122_1_1438005787.jpg?tr=w-800,h-1066",610,35,69,5,"["" bulb of garlic"", ""olive oil"", ""boned leg of lamb "", ""trimmed and cut into cm pieces"", "" plum tomatoes "", ""or g tin of chopped tomatoes"", "" tablespoon tomato purée"", "" teaspoon dried oregano"", "" teaspoon dried mint"", "" lemons""]","Place the whole unpeeled bulb of garlic into a pan of boiling water over a medium-low heat, then simmer for 15 to 20 minutes, or until softened. When the time's up, remove the garlic, drain on kitchen paper and allow to cool slightly. Squeeze each clove of garlic into a mortar and pound to a rough paste with a pestle. Heat 4 tablespoons of olive oil over a medium heat in a large saucepan and sauté the lamb for 5 to 7 minutes, or until browned on all sides. Meanwhile, peel and roughly chop the tomatoes (if using fresh). Stir the tomatoes into the pan with the tomato purée, oregano, mint and garlic. Season generously with sea salt and black pepper. Add enough water to just cover the stew and simmer for 1 hour 30 minutes to 2 hours, or until the lamb is tender and sauce has thickened. During the last 15 minutes, squeeze in and stir through the lemon juice. Delicious served with chips."
JOR_1243,Spiced roast lamb ,"https://img.jamieoliver.com/jamieoliver/recipe-database/83619413.jpg?tr=w-800,h-1066",358,26.3,25.3,6.1,"[""shoulder of lamb "", ""bone in"", "" handful of curry leaves"", ""olive oil"", "" bunch of fresh coriander "", """", ""extra virgin olive oil"", ""MARINADE"", ""piece of ginger"", "" bulb of garlic"", "" large red onion"", "" fresh green chillies"", ""ground almonds"", "" tablespoons fat free natural yoghurt"", "" tablespoon brown mustard seeds"", "" tablespoon white wine vinegar"", ""SAUCE"", ""piece of ginger"", "" cloves of garlic"", "" fresh green chilli"", "" heaped tablespoon brown mustard seeds"", "" handful of curry leaves"", "" large ripe tomatoes"", ""tin of light coconut milk"", ""white wine vinegar or  a lemon""]","To make the marinade, peel the ginger, garlic and onion, and deseed the chillies. Place it all in a food processor with the rest of the marinade ingredients and blitz until smooth. Using a sharp knife, make about 10 incisions, roughly 4cm deep, all over the lamb, then poke a few curry leaves into each one. Sit the lamb in a snug-fitting roasting tray and massage half the marinade all over it. Pour the remainder around the lamb in the tray, then cover and marinate in the fridge for at least 2 hours, preferably overnight. When ready to cook, preheat the oven to 220°C/425°F/ gas 7 and remove the lamb from the fridge to come up to room temperature. Drizzle the lamb with olive oil and add a splash of water to the tray, then roast for 30 minutes. Reduce the oven temperature to 130°C/250°F/gas Â½ and roast for a further 2 hours 30 minutes to 3 hours 30 minutes, or until the meat is tender and falls away from the bone. Remove the lamb to a board, cover with tin foil and leave to rest for 15 minutes. Meanwhile, make the sauce. Peel the ginger and garlic, deseed the chilli, then finely slice it all. Transfer any excess fat from the roasting tray to a small jar to use another time, then place the tray over a medium heat on the hob. Stir in the mustard seeds and curry leaves for 1 minute, then add the ginger, garlic and chilli. Cook for 2 to 3 minutes, or until softened and lightly golden. Roughly chop and add the tomatoes, then stir in the coconut milk and simmer for a few minutes, or until thickened and reduced, stirring occasionally. Season to perfection with sea salt, black pepper and a splash of vinegar or a squeeze of lemon juice, then pour on to a large serving platter. Place the lamb on top, pick over the coriander leaves, drizzle with a little extra virgin olive oil, and place in the middle of the table, ready to be sliced and served. Good with all the trimmings - rice, chapattis or poppadoms and a fresh zingy salad."
