Recipe title,Subheading,Image (link),Recipe-detail serves,Recipe-detail time,Recipe-detail,Calories,Fat,Saturates,Sugars,Salt,Protein,Carbs,Fibre,Ingred-list,RecipeSteps
Rice Pudding | Rice Recipes | Jamie Oliver Recipes,With a tangy berry jam sauce,"https://img.jamieoliver.com/jamieoliver/recipe-database/oldImages/large/277_1_1439310130.jpg?tr=w-800,h-1066","['Serves', '6']",In50 minutes,"“This little twist on good-old rice pudding is creamy, sticky, fresh and fruity – delicious! ”",604,22.5g,14.2g,43.6g,0.4g,16.6g,85.2g,1.6g,"SAUCE & TOPPING, 150                                                                                                                                                                g                                                                                                                                                                mixed dried fruit, such as cranberries, sour cherries, blueberries, 50                                                                                                                                                                ml                                                                                                                                                                vodka, 6                                                                                                                                                                teaspoons                                                                                                                                                                crème fraîche, 150                                                                                                                                                                g                                                                                                                                                                fresh redcurrants, RICE PUDDING, 300g                                                                                                                                                                g                                                                                                                                                                pudding rice, 1.5                                                                                                                                                                litres                                                                                                                                                                semi-skimmed milk, 500                                                                                                                                                                ml                                                                                                                                                                single cream, 3                                                                                                                                                                tablespoons                                                                                                                                                                runny honey, 1                                                                                                                                                                                                                    cinnamon stick, 1                                                                                                                                                                                                                    vanilla pod","Put the dried fruit and vodka into a large pan with just enough water to cover., Place over a medium heat and cook gently for 10 minutes, then add 5 tablespoons of cold water and whiz in a blender until smooth., Place the rice, milk, cream, honey and cinnamon in a deep pot. Score the vanilla pod lengthways, scrape the seeds out, adding both to the pot., Stir well and bring gently to the boil, then simmer very gently for 30 to 35 minutes, or until all the liquid is absorbed and the rice is just cooked and oozy., Spoon the cooked rice pudding into a serving dish, swirl the fruit sauce into it and top with crème fraîche. Scatter with fresh redcurrants, then serve."
Mushroom risotto recipe | Jamie Oliver risotto recipes,My twist on the classic,"https://img.jamieoliver.com/jamieoliver/recipe-database/oldImages/large/255_1_1436800586.jpg?tr=w-800,h-1066","['Serves', '6']",In1 hour,"“I've grilled the mushrooms and scattered them on top of the risotto for a gorgeous, nutty flavour ”",364,8.3g,2g,1.8g,0.8g,13.3g,55.9g,2.1g,"1                                                                                                                                                                small                                                                                                                                                                onion                                                                                                                                                                , peeled and finely chopped, 2                                                                                                                                                                sticks                                                                                                                                                                celery                                                                                                                                                                , trimmed and finely chopped, 400                                                                                                                                                                g                                                                                                                                                                risotto rice, 75                                                                                                                                                                ml                                                                                                                                                                vermouth or white wine, sea salt, freshly ground black pepper, 4                                                                                                                                                                large handfuls                                                                                                                                                                wild mushrooms (try shiitake, girolle, chestnut or oyster)                                                                                                                                                                , cleaned and sliced, a few                                                                                                                                                                sprigs                                                                                                                                                                fresh chervil, tarragon or parsley                                                                                                                                                                , leaves picked and chopped, 1                                                                                                                                                                                                                    lemon                                                                                                                                                                , juice of, 1                                                                                                                                                                teaspoon                                                                                                                                                                butter, 1                                                                                                                                                                small handful                                                                                                                                                                Parmesan cheese                                                                                                                                                                , freshly grated, plus extra for serving, extra virgin olive oil, 1.5                                                                                                                                                                litres                                                                                                                                                                organic chicken or vegetable stock                                                                                                                                                                , hot, 1                                                                                                                                                                handful                                                                                                                                                                dried porcini mushrooms, olive oil","A mushroom risotto can be taken in many different ways, depending on what kind of mushrooms you have and whether they are introduced at the very beginning of cooking or just added at the end, as I’m going to do here. The inspiration for this recipe came when I was in Japan and saw mushrooms being cooked completely dry on a barbecue or griddle pan. This way of cooking brings out a really fresh and nutty flavour in them; perfect for being dressed lightly with olive oil, salt and lemon juice or stirred into a risotto at the last minute before serving., Heat your stock in a saucepan and keep it on a low simmer. Place the porcini mushrooms in a bowl and pour in just enough hot stock to cover. Leave for a couple of minutes until they’ve softened. Fish them out of the stock and chop them, reserving the soaking liquid., In a large pan, heat a lug of olive oil and add the onion and celery. Slowly fry without colouring them for at least 10 minutes, then turn the heat up and add the rice. Give it a stir. Stir in the vermouth or wine – it’ll smell fantastic! Keep stirring until the liquid has cooked into the rice. Now pour the porcini soaking liquid through a sieve into the pan and add the chopped porcini, a good pinch of salt and your first ladle of hot stock. Turn the heat down to a simmer and keep adding ladlefuls of stock, stirring and massaging the starch out of the rice, allowing each ladleful to be absorbed before adding the next., Carry on adding stock until the rice is soft but with a slight bite. This will take about 30 minutes. Meanwhile, get a dry griddle pan hot and grill the wild mushrooms until soft. If your pan isn’t big enough, do this in batches. Put them into a bowl and add the chopped herbs, a pinch of salt and the lemon juice. Using your hands, get stuck in and toss everything together – this is going to be incredible!, Take the risotto off the heat and check the seasoning carefully. Stir in the butter and the Parmesan. You want it to be creamy and oozy in texture, so add a bit more stock if you think it needs it. Put a lid on and leave the risotto to relax for about 3 minutes., Take your risotto and add a little more seasoning or Parmesan if you like. Serve a good dollop of risotto topped with some grilled dressed mushrooms, a sprinkling of freshly grated Parmesan and a drizzle of extra virgin olive oil."
Fennel risotto | Rice Recipes | Jamie Oliver Recipes,A beautiful veggie dinner,"https://img.jamieoliver.com/jamieoliver/recipe-database/oldImages/large/204_1_1438936766.jpg?tr=w-800,h-1066","['Serves', '6']",In45 minutes,“Fennel is really underrated – just try it in this delicious risotto and you'll be hooked ”,529,22.4g,11.6g,5.5g,2.6g,15g,59.1g,5g,"½                                                                                                                                                                teaspoon                                                                                                                                                                fennel seeds, extra virgin olive oil, 2                                                                                                                                                                cloves                                                                                                                                                                garlic                                                                                                                                                                , peeled and finely sliced, 2                                                                                                                                                                bulbs                                                                                                                                                                fennel                                                                                                                                                                , finely sliced, herby tops preserved, sea salt, freshly ground black pepper, 1                                                                                                                                                                                                                    risotto bianco, 2                                                                                                                                                                small                                                                                                                                                                dried chillies, 4                                                                                                                                                                tablespoons                                                                                                                                                                good crumbly ricotta, 1                                                                                                                                                                                                                    lemon                                                                                                                                                                , zest and juice of, Parmesan cheese                                                                                                                                                                , for grating","To me, fennel is a really tasty, classy and under-used vegetable. It works really well with the ricotta in this recipe and has a fantastic sweetness. Please don’t buy the crappy ricotta that a lot of the supermarkets have – make sure it’s light and crumbly and, if you’re out of luck, a fresh goat’s cheese is pretty damn good too., Put your fennel seeds into a pestle and mortar and bash up to a powder. Get a wide, hot saucepan, add a couple of splashes of olive oil and fry the garlic until softened, then add the bashed fennel seeds and sliced fennel. Add a pinch of salt and pepper and turn down to a medium-low heat. Place a lid on the pan and cook nice and slowly for around 20 minutes, until the fennel’s soft and sweet., Start the risotto bianco as usual and continue through the recipe until the rice is half cooked. Half-way through Stage 3, stir in the sautéd fennel, then keep cooking the risotto until the rice is perfectly cooked., Bash up the dried chillies in the pestle and mortar until you have a fine powder. At Stage 4, when you add the butter and Parmesan, add the crumbled ricotta and lemon zest. Check the seasoning carefully and balance the flavour with as much lemon juice as you feel it needs to work with the fennel. Divide between your plates, sprinkle over your fennel tops and dust with the ground chilli. Grate over some fresh Parmesan at the table."
Asparagus & mint risotto| Rice recipes | Jamie Oliver recipes,"Simple, clean & delicious flavours","https://img.jamieoliver.com/jamieoliver/recipe-database/oldImages/large/31_1_1439297253.jpg?tr=w-800,h-1066","['Serves', '8']",5 minutes,"“ 
This is such a simple, clean and delicious risotto. When buying asparagus, have a look around because there are lots of varieties available now - purple-tipped, white, thin straggly Japanese, wild Spanish and dozens of good locally grown English. In this recipe, the stalks are finely sliced to an inch below the tips - this will give you lots of flavour from the stalks and you'll then have those whole beautiful tips as a bit of a prize! There are variations on this risotto that I love to do, like sprinkling in a little picked crab or lobster meat or fresh, peeled prawns or sliced scallops - all of these work particularly well with asparagus if you fancy a little upgrade. (If you do decide to add any of these seafood suggestions, then reduce your Parmesan by half.) ”",395,8.9g,4.1g,3g,0.2g,9.3g,61.9g,2.4g,"RISOTTO BASE, 1                                                                                                                                                                litre                                                                                                                                                                organic vegetable or chicken stock, 2                                                                                                                                                                tablespoons                                                                                                                                                                olive oil, 1                                                                                                                                                                 large                                                                                                                                                                onion                                                                                                                                                                , peeled and finely chopped, 4-5                                                                                                                                                                sticks                                                                                                                                                                 celery                                                                                                                                                                , trimmed and finely chopped, 600                                                                                                                                                                g                                                                                                                                                                risotto rice, 250                                                                                                                                                                ml                                                                                                                                                                vermouth or dry white wine, RISOTTO, 2                                                                                                                                                                bunches                                                                                                                                                                asparagus                                                                                                                                                                , woody ends removed and discarded, 700                                                                                                                                                                ml                                                                                                                                                                organic vegetable or chicken stock, 50                                                                                                                                                                g                                                                                                                                                                butter, 1                                                                                                                                                                small handful                                                                                                                                                                Parmesan cheese                                                                                                                                                                , freshly grated, plus a block for grating, 1                                                                                                                                                                bunch                                                                                                                                                                fresh mint                                                                                                                                                                , leaves picked and finely chopped, 2                                                                                                                                                                                                                    lemons                                                                                                                                                                , zest and juice of, sea salt, freshly ground black pepper, extra virgin olive oil",
Artichoke risotto | Jamie Oliver recipes,Perfectly oozy & comforting,"https://img.jamieoliver.com/jamieoliver/recipe-database/oldImages/large/28_1_1438788210.jpg?tr=w-800,h-1066","['Serves', '6']",In55 minutes,"“This is a basic risotto bianco with very thinly sliced artichokes added to it, which give it a wonderful perfume. You need small artichokes for this dish – not the large globe ones. When things like artichokes or courgettes are sliced thinly the Italians call this trifolati, which literally translates as ‘in the style of truffles’, i.e. wafer thin. ”",509,20.8g,11g,4.3g,2.7g,14.8g,58.2g,2.6g,"6                                                                                                                                                                small                                                                                                                                                                violet artichokes, 1                                                                                                                                                                                                                    lemon, 1                                                                                                                                                                x                                                                                                                                                                risotto bianco, ½                                                                                                                                                                a bunch of                                                                                                                                                                fresh mint                                                                                                                                                                , (15g), extra virgin olive oil, Parmesan cheese                                                                                                                                                                , for grating","Peel the artichokes back to their pale, light leaves, then halve them and remove the hairy chokes with a teaspoon. Immerse the artichokes in water with half the lemon juice, with a heavy lid or heat-resistant dish placed on top of them to keep them immersed and stop them discolouring., Start your risotto bianco and when you begin stage 3, drop 6 of your prepared artichoke halves into the simmering stock. Continue cooking the risotto, adding the stock a ladleful at a time until the rice is half-cooked., Slice the remaining artichoke halves very finely and stir into the risotto. Continue stirring the stock into the rice. At stage 4, when the rice is cooked and you have added the butter and Parmesan, stir in the rest of the lemon juice. Take the pan off the heat and check the seasoning., Pick and tear up the mint leaves. Remove the cooked artichokes from the stock pan and toss with most of the lemon zest, the torn-up mint leaves and a splash of olive oil., Spoon the risotto onto 4 plates and place the dressed artichokes on top. Drizzle with any remaining dressing from the bowl and serve sprinkled with extra Parmesan and the rest of the lemon zest."
Apple & Walnut Risotto | Rice Recipes | Jamie Oliver Recipes,Waldorf salad meets creamy risotto,"https://img.jamieoliver.com/jamieoliver/recipe-database/oldImages/large/23_1_1421156327.jpg?tr=w-800,h-1066","['Serves', '8']",resting time,"“This beautiful risotto's combo of crunchy apples, strong creamy cheese and walnuts is a classic ”",607,34.7g,18.9g,8.4g,3.8g,18.8g,49.3g,3.5g,"1                                                                                                                                                                                                                    basic risotto recipe, 700                                                                                                                                                                ml                                                                                                                                                                organic vegetable or chicken stock                                                                                                                                                                , hot, 50                                                                                                                                                                g                                                                                                                                                                butter, 1                                                                                                                                                                small handful                                                                                                                                                                Parmesan cheese                                                                                                                                                                , freshly grated, plus a block for grating, 175                                                                                                                                                                g                                                                                                                                                                gorgonzola cheese                                                                                                                                                                , diced, 75                                                                                                                                                                g                                                                                                                                                                soft goat's cheese                                                                                                                                                                , crumbled, 2                                                                                                                                                                                                                    crunchy eating apples                                                                                                                                                                , cored, halved, and finely chopped, tossed in lemon juice, 1                                                                                                                                                                small bunch                                                                                                                                                                fresh marjoram                                                                                                                                                                , leaves picked and chopped, sea salt, freshly ground black pepper, 1                                                                                                                                                                handful                                                                                                                                                                walnuts, extra virgin olive oil","First make your basic risotto recipe, then put a large saucepan on a medium to high heat and pour in half the stock, followed by all your risotto base. Stirring all the time, gently bring to the boil, then turn the heat down and simmer until almost all the stock has been absorbed. Add the rest of the stock a ladleful at a time until the rice is cooked. You might not need all your stock. Be careful not to overcook the rice – check it throughout cooking to make sure it’s a pleasure to eat. It should hold its shape but be soft, creamy and oozy. And the overall texture should be slightly looser than you think you want it., Turn off the heat, beat in your butter, Parmesan, gorgonzola, goat’s cheese, chopped apple and marjoram. Check the seasoning and add salt and pepper if needed. Put a lid on the pan and leave the risotto to rest for a minute so the cheese can really ooze into it. While you’re waiting, gently heat the walnuts in a pan. Then either take the risotto to the table and let everyone help themselves, or divide it between individual serving plates. Put a block of Parmesan on the table for grating over. Sprinkle with the walnuts and drizzle with a little extra virgin olive oil before tucking in."
Easy risotto recipe | Jamie Oliver recipes,"Smooth, creamy & oozy","https://img.jamieoliver.com/jamieoliver/recipe-database/oldImages/large/6_30_1438271296.jpg?tr=w-800,h-1066","['Serves', '6']",In45 minutes,“Making a beautiful risotto is so easy! All it takes is a little love and care and this base recipe ”,446,14g,6.3g,2.6g,1g,15.1g,55.8g,1.6g,"1.1                                                                                                                                                                litres                                                                                                                                                                organic stock                                                                                                                                                                , such as chicken, fish, vegetable, 1                                                                                                                                                                large                                                                                                                                                                onion, 2                                                                                                                                                                cloves of                                                                                                                                                                garlic, ½ a                                                                                                                                                                head of                                                                                                                                                                celery, 90                                                                                                                                                                g                                                                                                                                                                Parmesan cheese, 2                                                                                                                                                                tablespoons                                                                                                                                                                olive oil, unsalted butter, 400                                                                                                                                                                g                                                                                                                                                                risotto rice, 2                                                                                                                                                                 wine glasses of                                                                                                                                                                dry white vermouth  (dry Martini or Noilly Prat) or dry white wine","Heat the stock. Peel and finely chop the onion and garlic, trim and finely chop the celery. Finely grate the Parmesan., In a separate pan, heat the oil and 1 small knob of butter over a low heat, add the onions, garlic and celery, and fry gently for about 15 minutes, or until softened but not coloured., Add the rice and turn up the heat – the rice will now begin to lightly fry, so keep stirring it. After 1 minute it will look slightly translucent. Add the vermouth or wine and keep stirring — it will smell fantastic. Any harsh alcohol flavours will evaporate and leave the rice with a tasty essence., Once the vermouth or wine has cooked into the rice, add your first ladle of hot stock and a good pinch of sea salt. Turn the heat down to a simmer so the rice doesn’t cook too quickly on the outside., Keep adding ladlefuls of stock, stirring and almost massaging the creamy starch out of the rice, allowing each ladleful to be absorbed before adding the next. This will take around 15 minutes. Taste the rice — is it cooked? Carry on adding stock until the rice is soft but with a slight bite. Don’t forget to check the seasoning carefully. If you run out of stock before the rice is cooked, add some boiling water., Remove the pan from the heat, add 1 knob of butter and the Parmesan, then stir well., Place a lid on the pan and allow to sit for 2 minutes – this is the most important part of making the perfect risotto, as this is when it becomes outrageously creamy and oozy like it should be. Eat it as soon as possible, while the risotto retains its beautiful texture."
One-pot chicken & rice | Chicken recipes | Jamie magazine,Lightly spiced with cumin & coriander,"https://img.jamieoliver.com/jamieoliver/recipe-database/46262522.jpg?tr=w-800,h-1066","['Serves', '4']",In45 minutes,“A humble one-pot chicken and rice dish – a perfect mid-week meal for the whole family to enjoy. ”,267,7.9g,1.8g,18.9g,0.2g,21g,30.3g,1.5g,"olive oil, 2                                                                                                                                                                                                                    free-range chicken legs, 2                                                                                                                                                                                                                    free-range chicken thighs, 1                                                                                                                                                                                                                    onion, 1                                                                                                                                                                clove of                                                                                                                                                                garlic, 2                                                                                                                                                                teaspoons                                                                                                                                                                ground coriander, 1                                                                                                                                                                heaped teaspoon                                                                                                                                                                ground cumin, 250                                                                                                                                                                g                                                                                                                                                                long-grain rice, 150                                                                                                                                                                g                                                                                                                                                                Medjool dates, 1                                                                                                                                                                tablespoon                                                                                                                                                                runny honey, a few                                                                                                                                                                sprigs of                                                                                                                                                                fresh coriander","Heat a splash of oil in a pan and brown the chicken legs and thighs all over, then remove to a plate., Peel and dice the onion then in the same pan, sweat the onion until softened, before crushing in the garlic and adding the spices., Allow to cook for about 2 minutes, then stir in the rice, dates, honey and browned chicken., Cover with water and bring to the boil before allowing to simmer, covered, over a medium heat for 30 minutes, or until the rice and chicken are cooked through., Season to taste with sea salt and black pepper, then pick, roughly chop and scatter over the coriander leaves, to serve."
Lentil & aubergine curry recipe | Jamie Oliver recipes,With handmade chapatis,"https://img.jamieoliver.com/jamieoliver/recipe-database/105784967.jpg?tr=w-800,h-1066","['Serves', '6']",50 minutes,"“Daal is a tasty, cheap and wonderful expression of how great lentil recipes can be – teamed with fluffy rice, roasted aubergine and chilli, this is utterly delicious. ”",560,13g,1.8g,6.9g,1.3g,19.2g,98.3g,9.1g,"1                                                                                                                                                                large                                                                                                                                                                aubergine, 2                                                                                                                                                                                                                    red onions, 4                                                                                                                                                                cloves of                                                                                                                                                                garlic, 10                                                                                                                                                                cm piece of                                                                                                                                                                ginger, 4                                                                                                                                                                tablespoons                                                                                                                                                                rogan josh curry paste, groundnut oil, 500                                                                                                                                                                g                                                                                                                                                                yellow split peas, 1                                                                                                                                                                                                                    vegetable stock cube, 250                                                                                                                                                                g                                                                                                                                                                wholemeal flour                                                                                                                                                                , plus extra for dusting, 2                                                                                                                                                                tablespoons                                                                                                                                                                olive oil, 1                                                                                                                                                                mug                                                                                                                                                                basmati rice                                                                                                                                                                , (320g), 1                                                                                                                                                                                                                    fresh red chilli, 1                                                                                                                                                                handful of                                                                                                                                                                fresh curry leaves, 1                                                                                                                                                                teaspoon                                                                                                                                                                mustard seeds","Preheat the oven to 180°C/350°F/gas 4., Cut the aubergine into 2cm chunks, peel and slice the onions and garlic, peel and finely grate the ginger., Put all this into a large high-sided roasting tray with the curry paste and a lug of groundnut oil. Toss together until well coated, then roast for 20 to 25 minutes, or until sticky and caramelized., Remove half the roasted veg to a large pan to start your daal and return the tray to the oven to keep warm – turn the oven off so that the veg don’t dry out., Place the pan on a low heat on the hob. Stir in the split peas, crumble in the stock cube and add 2 litres of boiling water., Simmer for around 1 hour 20 minutes with the lid on, or until the split peas are tender and the daal has thickened, stirring occasionally, and adding splashes of water to loosen, if needed., Meanwhile, place the flour in a large bowl with a pinch of sea salt and make a well in the middle. Add 2 tablespoons of olive oil and 150ml of water to the well and mix together with a fork., When it comes together as dough, tip it on to a flour-dusted surface, knead until smooth, then divide into 12 balls. Roll each one into a circle, nice and thin, turning as you go and dusting with a little extra flour, if needed., Put a frying pan on a medium heat and cook the chapatis for 1 minute on each side, or until cooked but not coloured. Stack them in tin foil as you go and keep them warm until needed., Put 1 mug of rice and 2 mugs of boiling water into a pan with a pinch of salt. Cook on a medium heat with the lid on for 12 minutes, or until all the liquid has been absorbed., Meanwhile, to make the flavoured oil (called a temper), finely slice the chilli and place it in a small frying pan on a medium heat with the curry leaves, mustard seeds and a good lug of groundnut oil for 1 to 2 minutes, or until crispy., Load up your warm chapatis with rice, daal and a scattering of roasted veggies, drizzle over the temper, roll up and tuck in."
